Location,BusinessYear,StateCode,IssuerId,PlanId
Delaware,2024,DE,76168.0,76168DE0770001-05
Delaware,2024,DE,76168.0,76168DE0770001-06
Delaware,2025,DE,26018.0,26018DE0010001-00
Delaware,2025,DE,26018.0,26018DE0010004-01
Delaware,2025,DE,26018.0,26018DE0010006-01
Delaware,2025,DE,64004.0,64004DE0090001-00
Delaware,2025,DE,64004.0,64004DE0090001-01
Delaware,2025,DE,64004.0,64004DE0090001-02
Delaware,2025,DE,64004.0,64004DE0090001-03
Delaware,2025,DE,64004.0,64004DE0090002-00
Delaware,2025,DE,64004.0,64004DE0090002-01
Delaware,2025,DE,64004.0,64004DE0090002-02
Delaware,2025,DE,64004.0,64004DE0090002-03
Delaware,2025,DE,64004.0,64004DE0090004-00
Delaware,2025,DE,64004.0,64004DE0090004-01
Delaware,2025,DE,64004.0,64004DE0090004-02
Delaware,2025,DE,64004.0,64004DE0090004-03
Delaware,2025,DE,64004.0,64004DE0090007-00
Delaware,2025,DE,64004.0,64004DE0090007-01
Delaware,2025,DE,64004.0,64004DE0090007-02
Delaware,2025,DE,64004.0,64004DE0090007-03
Delaware,2025,DE,64004.0,64004DE0090007-04
Delaware,2025,DE,64004.0,64004DE0090007-05
Delaware,2025,DE,64004.0,64004DE0090007-06
Delaware,2025,DE,64004.0,64004DE0090008-00
Delaware,2025,DE,64004.0,64004DE0090008-01
Delaware,2025,DE,64004.0,64004DE0090008-02
Delaware,2025,DE,64004.0,64004DE0090008-03
Delaware,2025,DE,64004.0,64004DE0090008-04
Delaware,2025,DE,64004.0,64004DE0090008-05
Delaware,2025,DE,64004.0,64004DE0090008-06
Delaware,2025,DE,64004.0,64004DE0090009-00
Delaware,2025,DE,64004.0,64004DE0090009-01
Delaware,2025,DE,64004.0,64004DE0090009-02
Delaware,2025,DE,64004.0,64004DE0090009-03
Delaware,2025,DE,64004.0,64004DE0090011-00
Delaware,2025,DE,64004.0,64004DE0090011-01
Delaware,2025,DE,64004.0,64004DE0090011-02
Delaware,2025,DE,64004.0,64004DE0090011-03
Delaware,2025,DE,64004.0,64004DE0090012-00
Delaware,2025,DE,64004.0,64004DE0090012-01
Delaware,2025,DE,64004.0,64004DE0090012-02
Delaware,2025,DE,64004.0,64004DE0090012-03
Delaware,2025,DE,64004.0,64004DE0090013-00
Delaware,2025,DE,64004.0,64004DE0090013-01
Delaware,2025,DE,64004.0,64004DE0090013-02
Delaware,2025,DE,64004.0,64004DE0090013-03
Delaware,2025,DE,64004.0,64004DE0090013-04
Delaware,2025,DE,64004.0,64004DE0090013-05
Delaware,2025,DE,64004.0,64004DE0090013-06
Delaware,2025,DE,64004.0,64004DE0100001-00
Delaware,2025,DE,64004.0,64004DE0100001-01
Delaware,2025,DE,64004.0,64004DE0100001-02
Delaware,2025,DE,64004.0,64004DE0100001-03
Delaware,2025,DE,64004.0,64004DE0100002-00
Delaware,2025,DE,64004.0,64004DE0100002-01
Delaware,2025,DE,64004.0,64004DE0100002-02
Delaware,2025,DE,64004.0,64004DE0100002-03
Delaware,2025,DE,64004.0,64004DE0100004-00
Delaware,2025,DE,64004.0,64004DE0100004-01
Delaware,2025,DE,64004.0,64004DE0100004-02
Delaware,2025,DE,64004.0,64004DE0100004-03
Delaware,2025,DE,64004.0,64004DE0100007-00
Delaware,2025,DE,64004.0,64004DE0100007-01
Delaware,2025,DE,64004.0,64004DE0100007-02
Delaware,2025,DE,64004.0,64004DE0100007-03
Delaware,2025,DE,64004.0,64004DE0100007-04
Delaware,2025,DE,64004.0,64004DE0100007-05
Delaware,2025,DE,64004.0,64004DE0100007-06
Delaware,2025,DE,64004.0,64004DE0100009-00
Delaware,2025,DE,64004.0,64004DE0100009-01
Delaware,2025,DE,64004.0,64004DE0100009-02
Delaware,2025,DE,64004.0,64004DE0100009-03
Delaware,2025,DE,64004.0,64004DE0100011-00
Delaware,2025,DE,64004.0,64004DE0100011-01
Delaware,2025,DE,64004.0,64004DE0100011-02
Delaware,2025,DE,64004.0,64004DE0100011-03
Delaware,2025,DE,64004.0,64004DE0100012-00
Delaware,2025,DE,64004.0,64004DE0100012-01
Delaware,2025,DE,64004.0,64004DE0100012-02
Delaware,2025,DE,64004.0,64004DE0100012-03
Delaware,2025,DE,64004.0,64004DE0100013-00
Delaware,2025,DE,64004.0,64004DE0100013-01
Delaware,2025,DE,64004.0,64004DE0100013-02
Delaware,2025,DE,64004.0,64004DE0100013-03
Delaware,2025,DE,64004.0,64004DE0100013-04
Delaware,2025,DE,64004.0,64004DE0100013-05
Delaware,2025,DE,64004.0,64004DE0100013-06
Delaware,2025,DE,67190.0,67190DE0100008-00
Delaware,2025,DE,67190.0,67190DE0100008-01
Delaware,2025,DE,67190.0,67190DE0100008-02
Delaware,2025,DE,67190.0,67190DE0100008-03
Delaware,2025,DE,67190.0,67190DE0100009-00
Delaware,2025,DE,67190.0,67190DE0100009-01
Delaware,2025,DE,67190.0,67190DE0100009-02
Delaware,2025,DE,67190.0,67190DE0100009-03
Delaware,2025,DE,67190.0,67190DE0100009-04
Delaware,2025,DE,67190.0,67190DE0100009-05
Delaware,2025,DE,67190.0,67190DE0100009-06
Delaware,2025,DE,67775.0,67775DE0010003-00
Delaware,2025,DE,67775.0,67775DE0010003-01
Delaware,2025,DE,67775.0,67775DE0010004-00
Delaware,2025,DE,67775.0,67775DE0010004-01
Delaware,2025,DE,67775.0,67775DE0010005-00
Delaware,2025,DE,67775.0,67775DE0010005-01
Delaware,2025,DE,67775.0,67775DE0010006-00
Delaware,2025,DE,67775.0,67775DE0010006-01
Delaware,2025,DE,67775.0,67775DE0020003-00
Delaware,2025,DE,67775.0,67775DE0020003-01
Delaware,2025,DE,67775.0,67775DE0020004-00
Delaware,2025,DE,67775.0,67775DE0020004-01
Delaware,2025,DE,67775.0,67775DE0020005-00
Delaware,2025,DE,67775.0,67775DE0020005-01
Delaware,2025,DE,67775.0,67775DE0020006-00
Delaware,2025,DE,67775.0,67775DE0020006-01
Delaware,2025,DE,67775.0,67775DE0020007-00
Delaware,2025,DE,67775.0,67775DE0020007-01
Delaware,2025,DE,67775.0,67775DE0020008-00
Delaware,2025,DE,67775.0,67775DE0020008-01
Delaware,2025,DE,72760.0,72760DE0010001-00
Delaware,2025,DE,72760.0,72760DE0010001-01
Delaware,2025,DE,72760.0,72760DE0010001-02
Delaware,2025,DE,72760.0,72760DE0010001-03
Delaware,2025,DE,72760.0,72760DE0010002-00
Delaware,2025,DE,72760.0,72760DE0010002-01
Delaware,2025,DE,72760.0,72760DE0010002-02
Delaware,2025,DE,72760.0,72760DE0010002-03
Delaware,2025,DE,72760.0,72760DE0010003-00
Delaware,2025,DE,72760.0,72760DE0010003-01
Delaware,2025,DE,72760.0,72760DE0010003-02
Delaware,2025,DE,72760.0,72760DE0010003-03
Delaware,2025,DE,72760.0,72760DE0010003-04
Delaware,2025,DE,72760.0,72760DE0010003-05
Delaware,2025,DE,72760.0,72760DE0010003-06
Delaware,2025,DE,72760.0,72760DE0010004-00
Delaware,2025,DE,72760.0,72760DE0010004-01
Delaware,2025,DE,72760.0,72760DE0010004-02
Delaware,2025,DE,72760.0,72760DE0010004-03
Delaware,2025,DE,72760.0,72760DE0010006-00
Delaware,2025,DE,72760.0,72760DE0010006-01
Delaware,2025,DE,72760.0,72760DE0010006-02
Delaware,2025,DE,72760.0,72760DE0010006-03
Delaware,2025,DE,72760.0,72760DE0010007-00
Delaware,2025,DE,72760.0,72760DE0010007-01
Delaware,2025,DE,72760.0,72760DE0010007-02
Delaware,2025,DE,72760.0,72760DE0010007-03
Delaware,2025,DE,72760.0,72760DE0010007-04
Delaware,2025,DE,72760.0,72760DE0010007-05
Delaware,2025,DE,72760.0,72760DE0010007-06
Delaware,2025,DE,72760.0,72760DE0010008-00
Delaware,2025,DE,72760.0,72760DE0010008-01
Delaware,2025,DE,72760.0,72760DE0010008-02
Delaware,2025,DE,72760.0,72760DE0010008-03
Delaware,2025,DE,72760.0,72760DE0010008-04
Delaware,2025,DE,72760.0,72760DE0010008-05
Delaware,2025,DE,72760.0,72760DE0010008-06
Delaware,2025,DE,72760.0,72760DE0010009-00
Delaware,2025,DE,72760.0,72760DE0010009-01
Delaware,2025,DE,72760.0,72760DE0010009-02
Delaware,2025,DE,72760.0,72760DE0010009-03
Delaware,2025,DE,76168.0,76168DE0690001-00
Delaware,2025,DE,76168.0,76168DE0690001-01
Delaware,2025,DE,76168.0,76168DE0690001-02
Delaware,2025,DE,76168.0,76168DE0690001-03
Delaware,2025,DE,76168.0,76168DE0690004-00
Delaware,2025,DE,76168.0,76168DE0690004-01
Delaware,2025,DE,76168.0,76168DE0690004-02
Delaware,2025,DE,76168.0,76168DE0690004-03
Delaware,2025,DE,76168.0,76168DE0690007-00
Delaware,2025,DE,76168.0,76168DE0690007-01
Delaware,2025,DE,76168.0,76168DE0690007-02
Delaware,2025,DE,76168.0,76168DE0690007-03
Delaware,2025,DE,76168.0,76168DE0690007-04
Delaware,2025,DE,76168.0,76168DE0690007-05
Delaware,2025,DE,76168.0,76168DE0690007-06
Delaware,2025,DE,76168.0,76168DE0690008-00
Delaware,2025,DE,76168.0,76168DE0690008-01
Delaware,2025,DE,76168.0,76168DE0690008-02
Delaware,2025,DE,76168.0,76168DE0690008-03
Delaware,2025,DE,76168.0,76168DE0690009-00
Delaware,2025,DE,76168.0,76168DE0690009-01
Delaware,2025,DE,76168.0,76168DE0690009-02
Delaware,2025,DE,76168.0,76168DE0690009-03
Delaware,2025,DE,76168.0,76168DE0690009-04
Delaware,2025,DE,76168.0,76168DE0690009-05
Delaware,2025,DE,76168.0,76168DE0690009-06
Delaware,2025,DE,76168.0,76168DE0690010-00
Delaware,2025,DE,76168.0,76168DE0690010-01
Delaware,2025,DE,76168.0,76168DE0690010-02
Delaware,2025,DE,76168.0,76168DE0690010-03
Delaware,2025,DE,76168.0,76168DE0690011-00
Delaware,2025,DE,76168.0,76168DE0690011-01
Delaware,2025,DE,76168.0,76168DE0690011-02
Delaware,2025,DE,76168.0,76168DE0690011-03
Delaware,2025,DE,76168.0,76168DE0690012-00
Delaware,2025,DE,76168.0,76168DE0690012-01
Delaware,2025,DE,76168.0,76168DE0690012-02
Delaware,2025,DE,76168.0,76168DE0690012-03
Delaware,2025,DE,76168.0,76168DE0690013-00
Delaware,2025,DE,76168.0,76168DE0690013-01
Delaware,2025,DE,76168.0,76168DE0700001-00
Delaware,2025,DE,76168.0,76168DE0700001-01
Delaware,2025,DE,76168.0,76168DE0700001-02
Delaware,2025,DE,76168.0,76168DE0700001-03
Delaware,2025,DE,76168.0,76168DE0700004-00
Delaware,2025,DE,76168.0,76168DE0700004-01
Delaware,2025,DE,76168.0,76168DE0700004-02
Delaware,2025,DE,76168.0,76168DE0700004-03
Delaware,2025,DE,76168.0,76168DE0700006-00
Delaware,2025,DE,76168.0,76168DE0700006-01
Delaware,2025,DE,76168.0,76168DE0700006-02
Delaware,2025,DE,76168.0,76168DE0700006-03
Delaware,2025,DE,76168.0,76168DE0700006-04
Delaware,2025,DE,76168.0,76168DE0700006-05
Delaware,2025,DE,76168.0,76168DE0700006-06
Delaware,2025,DE,76168.0,76168DE0710001-00
Delaware,2025,DE,76168.0,76168DE0710001-01
Delaware,2025,DE,76168.0,76168DE0710001-02
Delaware,2025,DE,76168.0,76168DE0710001-03
Delaware,2025,DE,76168.0,76168DE0710003-00
Delaware,2025,DE,76168.0,76168DE0710003-01
Delaware,2025,DE,76168.0,76168DE0710003-02
Delaware,2025,DE,76168.0,76168DE0710003-03
Delaware,2025,DE,76168.0,76168DE0730001-00
Delaware,2025,DE,76168.0,76168DE0730001-01
Delaware,2025,DE,76168.0,76168DE0730001-02
Delaware,2025,DE,76168.0,76168DE0730001-03
Delaware,2025,DE,76168.0,76168DE0730003-00
Delaware,2025,DE,76168.0,76168DE0730003-01
Delaware,2025,DE,76168.0,76168DE0730003-02
Delaware,2025,DE,76168.0,76168DE0730003-03
Delaware,2025,DE,76168.0,76168DE0740002-00
Delaware,2025,DE,76168.0,76168DE0740002-01
Delaware,2025,DE,76168.0,76168DE0740002-02
Delaware,2025,DE,76168.0,76168DE0740002-03
Delaware,2025,DE,76168.0,76168DE0740004-00
Delaware,2025,DE,76168.0,76168DE0740004-01
Delaware,2025,DE,76168.0,76168DE0740004-02
Delaware,2025,DE,76168.0,76168DE0740004-03
Delaware,2026,DE,,
Florida,2023,FL,15833.0,15833FL0120004-00
Florida,2023,FL,15833.0,15833FL0120004-01
Florida,2023,FL,15833.0,15833FL0130002-00
Florida,2023,FL,15833.0,15833FL0130002-01
Florida,2023,FL,15833.0,15833FL0140002-00
Florida,2023,FL,15833.0,15833FL0140002-01
Florida,2023,FL,15833.0,15833FL0150002-00
Florida,2023,FL,15833.0,15833FL0150002-01
Florida,2023,FL,15833.0,15833FL0160002-00
Florida,2023,FL,15833.0,15833FL0160002-01
Florida,2023,FL,15980.0,15980FL0160003-00
Florida,2023,FL,15980.0,15980FL0160003-01
Florida,2023,FL,15980.0,15980FL0160004-00
Florida,2023,FL,15980.0,15980FL0160004-01
Florida,2023,FL,15980.0,15980FL0160005-00
Florida,2023,FL,15980.0,15980FL0160005-01
Florida,2023,FL,16842.0,16842FL0120072-00
Florida,2023,FL,16842.0,16842FL0120072-01
Florida,2023,FL,16842.0,16842FL0120072-02
Florida,2023,FL,16842.0,16842FL0120072-03
Florida,2023,FL,16842.0,16842FL0120072-04
Florida,2023,FL,16842.0,16842FL0120072-05
Florida,2023,FL,16842.0,16842FL0120072-06
Florida,2023,FL,16842.0,16842FL0120068-00
Florida,2023,FL,16842.0,16842FL0120068-01
Florida,2023,FL,16842.0,16842FL0120068-02
Florida,2023,FL,16842.0,16842FL0120068-03
Florida,2023,FL,16842.0,16842FL0120062-00
Florida,2023,FL,16842.0,16842FL0120062-01
Florida,2023,FL,16842.0,16842FL0120062-02
Florida,2023,FL,16842.0,16842FL0120062-03
Florida,2023,FL,16842.0,16842FL0120044-00
Florida,2023,FL,16842.0,16842FL0120044-01
Florida,2023,FL,16842.0,16842FL0120044-02
Florida,2023,FL,16842.0,16842FL0120044-03
Florida,2023,FL,16842.0,16842FL0120033-00
Florida,2023,FL,16842.0,16842FL0120033-01
Florida,2023,FL,16842.0,16842FL0120033-02
Florida,2023,FL,16842.0,16842FL0120033-03
Florida,2023,FL,16842.0,16842FL0120033-04
Florida,2023,FL,16842.0,16842FL0120033-05
Florida,2023,FL,16842.0,16842FL0120033-06
Florida,2023,FL,16842.0,16842FL0120070-00
Florida,2023,FL,16842.0,16842FL0120070-01
Florida,2023,FL,16842.0,16842FL0120070-02
Florida,2023,FL,16842.0,16842FL0120070-03
Florida,2023,FL,16842.0,16842FL0120060-00
Florida,2023,FL,16842.0,16842FL0120060-01
Florida,2023,FL,16842.0,16842FL0120060-02
Florida,2023,FL,16842.0,16842FL0120060-03
Florida,2023,FL,16842.0,16842FL0120060-04
Florida,2023,FL,16842.0,16842FL0120060-05
Florida,2023,FL,16842.0,16842FL0120060-06
Florida,2023,FL,16842.0,16842FL0120076-00
Florida,2023,FL,16842.0,16842FL0120076-01
Florida,2023,FL,16842.0,16842FL0120076-02
Florida,2023,FL,16842.0,16842FL0120076-03
Florida,2023,FL,16842.0,16842FL0120078-00
Florida,2023,FL,16842.0,16842FL0120078-01
Florida,2023,FL,16842.0,16842FL0120078-02
Florida,2023,FL,16842.0,16842FL0120078-03
Florida,2023,FL,16842.0,16842FL0120086-00
Florida,2023,FL,16842.0,16842FL0120086-01
Florida,2023,FL,16842.0,16842FL0120086-02
Florida,2023,FL,16842.0,16842FL0120086-03
Florida,2023,FL,16842.0,16842FL0120091-00
Florida,2023,FL,16842.0,16842FL0120091-01
Florida,2023,FL,16842.0,16842FL0120091-02
Florida,2023,FL,16842.0,16842FL0120091-03
Florida,2023,FL,16842.0,16842FL0120097-00
Florida,2023,FL,16842.0,16842FL0120097-01
Florida,2023,FL,16842.0,16842FL0120097-02
Florida,2023,FL,16842.0,16842FL0120097-03
Florida,2023,FL,16842.0,16842FL0070114-00
Florida,2023,FL,16842.0,16842FL0070114-01
Florida,2023,FL,16842.0,16842FL0070114-02
Florida,2023,FL,16842.0,16842FL0070114-03
Florida,2023,FL,16842.0,16842FL0070114-04
Florida,2023,FL,16842.0,16842FL0070114-05
Florida,2023,FL,16842.0,16842FL0070114-06
Florida,2023,FL,16842.0,16842FL0070108-00
Florida,2023,FL,16842.0,16842FL0070108-01
Florida,2023,FL,16842.0,16842FL0070108-02
Florida,2023,FL,16842.0,16842FL0070108-03
Florida,2023,FL,16842.0,16842FL0070102-00
Florida,2023,FL,16842.0,16842FL0070102-01
Florida,2023,FL,16842.0,16842FL0070102-02
Florida,2023,FL,16842.0,16842FL0070102-03
Florida,2023,FL,16842.0,16842FL0070084-00
Florida,2023,FL,16842.0,16842FL0070084-01
Florida,2023,FL,16842.0,16842FL0070084-02
Florida,2023,FL,16842.0,16842FL0070084-03
Florida,2023,FL,16842.0,16842FL0070073-00
Florida,2023,FL,16842.0,16842FL0070073-01
Florida,2023,FL,16842.0,16842FL0070073-02
Florida,2023,FL,16842.0,16842FL0070073-03
Florida,2023,FL,16842.0,16842FL0070073-04
Florida,2023,FL,16842.0,16842FL0070073-05
Florida,2023,FL,16842.0,16842FL0070073-06
Florida,2023,FL,16842.0,16842FL0070110-00
Florida,2023,FL,16842.0,16842FL0070110-01
Florida,2023,FL,16842.0,16842FL0070110-02
Florida,2023,FL,16842.0,16842FL0070110-03
Florida,2023,FL,16842.0,16842FL0070100-00
Florida,2023,FL,16842.0,16842FL0070100-01
Florida,2023,FL,16842.0,16842FL0070100-02
Florida,2023,FL,16842.0,16842FL0070100-03
Florida,2023,FL,16842.0,16842FL0070100-04
Florida,2023,FL,16842.0,16842FL0070100-05
Florida,2023,FL,16842.0,16842FL0070100-06
Florida,2023,FL,16842.0,16842FL0070120-00
Florida,2023,FL,16842.0,16842FL0070120-01
Florida,2023,FL,16842.0,16842FL0070120-02
Florida,2023,FL,16842.0,16842FL0070120-03
Florida,2023,FL,16842.0,16842FL0070122-00
Florida,2023,FL,16842.0,16842FL0070122-01
Florida,2023,FL,16842.0,16842FL0070122-02
Florida,2023,FL,16842.0,16842FL0070122-03
Florida,2023,FL,16842.0,16842FL0070130-00
Florida,2023,FL,16842.0,16842FL0070130-01
Florida,2023,FL,16842.0,16842FL0070130-02
Florida,2023,FL,16842.0,16842FL0070130-03
Florida,2023,FL,16842.0,16842FL0070137-00
Florida,2023,FL,16842.0,16842FL0070137-01
Florida,2023,FL,16842.0,16842FL0070137-02
Florida,2023,FL,16842.0,16842FL0070137-03
Florida,2023,FL,16842.0,16842FL0070143-00
Florida,2023,FL,16842.0,16842FL0070143-01
Florida,2023,FL,16842.0,16842FL0070143-02
Florida,2023,FL,16842.0,16842FL0070143-03
Florida,2023,FL,16842.0,16842FL0070138-00
Florida,2023,FL,16842.0,16842FL0070138-01
Florida,2023,FL,16842.0,16842FL0070138-02
Florida,2023,FL,16842.0,16842FL0070138-03
Florida,2023,FL,16842.0,16842FL0120092-00
Florida,2023,FL,16842.0,16842FL0120092-01
Florida,2023,FL,16842.0,16842FL0120092-02
Florida,2023,FL,16842.0,16842FL0120092-03
Florida,2023,FL,16842.0,16842FL0070139-00
Florida,2023,FL,16842.0,16842FL0070139-01
Florida,2023,FL,16842.0,16842FL0070139-02
Florida,2023,FL,16842.0,16842FL0070139-03
Florida,2023,FL,16842.0,16842FL0120093-00
Florida,2023,FL,16842.0,16842FL0120093-01
Florida,2023,FL,16842.0,16842FL0120093-02
Florida,2023,FL,16842.0,16842FL0120093-03
Florida,2023,FL,16842.0,16842FL0120096-00
Florida,2023,FL,16842.0,16842FL0120096-01
Florida,2023,FL,16842.0,16842FL0120096-02
Florida,2023,FL,16842.0,16842FL0120096-03
Florida,2023,FL,16842.0,16842FL0070142-00
Florida,2023,FL,16842.0,16842FL0070142-01
Florida,2023,FL,16842.0,16842FL0070142-02
Florida,2023,FL,16842.0,16842FL0070142-03
Florida,2023,FL,16842.0,16842FL0070141-00
Florida,2023,FL,16842.0,16842FL0070141-01
Florida,2023,FL,16842.0,16842FL0070141-02
Florida,2023,FL,16842.0,16842FL0070141-03
Florida,2023,FL,16842.0,16842FL0120095-00
Florida,2023,FL,16842.0,16842FL0120095-01
Florida,2023,FL,16842.0,16842FL0120095-02
Florida,2023,FL,16842.0,16842FL0120095-03
Florida,2023,FL,16842.0,16842FL0070140-00
Florida,2023,FL,16842.0,16842FL0070140-01
Florida,2023,FL,16842.0,16842FL0070140-02
Florida,2023,FL,16842.0,16842FL0070140-03
Florida,2023,FL,16842.0,16842FL0070140-04
Florida,2023,FL,16842.0,16842FL0070140-05
Florida,2023,FL,16842.0,16842FL0070140-06
Florida,2023,FL,16842.0,16842FL0120094-00
Florida,2023,FL,16842.0,16842FL0120094-01
Florida,2023,FL,16842.0,16842FL0120094-02
Florida,2023,FL,16842.0,16842FL0120094-03
Florida,2023,FL,16842.0,16842FL0120094-04
Florida,2023,FL,16842.0,16842FL0120094-05
Florida,2023,FL,16842.0,16842FL0120094-06
Florida,2023,FL,17121.0,17121FL0020003-00
Florida,2023,FL,17121.0,17121FL0020003-01
Florida,2023,FL,17121.0,17121FL0020004-00
Florida,2023,FL,17121.0,17121FL0020004-01
Florida,2023,FL,17121.0,17121FL0020005-00
Florida,2023,FL,17121.0,17121FL0020005-01
Florida,2023,FL,17121.0,17121FL0020006-00
Florida,2023,FL,17121.0,17121FL0020006-01
Florida,2023,FL,18628.0,18628FL0160025-00
Florida,2023,FL,18628.0,18628FL0160025-01
Florida,2023,FL,18628.0,18628FL0160025-02
Florida,2023,FL,18628.0,18628FL0160025-03
Florida,2023,FL,18628.0,18628FL0160022-00
Florida,2023,FL,18628.0,18628FL0160022-01
Florida,2023,FL,18628.0,18628FL0160022-02
Florida,2023,FL,18628.0,18628FL0160022-03
Florida,2023,FL,18628.0,18628FL0160031-00
Florida,2023,FL,18628.0,18628FL0160031-01
Florida,2023,FL,18628.0,18628FL0160031-02
Florida,2023,FL,18628.0,18628FL0160031-03
Florida,2023,FL,18628.0,18628FL0160029-00
Florida,2023,FL,18628.0,18628FL0160029-01
Florida,2023,FL,18628.0,18628FL0160029-02
Florida,2023,FL,18628.0,18628FL0160029-03
Florida,2023,FL,18628.0,18628FL0160029-04
Florida,2023,FL,18628.0,18628FL0160029-05
Florida,2023,FL,18628.0,18628FL0160029-06
Florida,2023,FL,18628.0,18628FL0160023-00
Florida,2023,FL,18628.0,18628FL0160023-01
Florida,2023,FL,18628.0,18628FL0160023-02
Florida,2023,FL,18628.0,18628FL0160023-03
Florida,2023,FL,18628.0,18628FL0160023-04
Florida,2023,FL,18628.0,18628FL0160023-05
Florida,2023,FL,18628.0,18628FL0160023-06
Florida,2023,FL,18628.0,18628FL0160017-00
Florida,2023,FL,18628.0,18628FL0160017-01
Florida,2023,FL,18628.0,18628FL0160017-02
Florida,2023,FL,18628.0,18628FL0160017-03
Florida,2023,FL,18628.0,18628FL0160017-04
Florida,2023,FL,18628.0,18628FL0160017-05
Florida,2023,FL,18628.0,18628FL0160017-06
Florida,2023,FL,18628.0,18628FL0160035-00
Florida,2023,FL,18628.0,18628FL0160035-01
Florida,2023,FL,18628.0,18628FL0160035-02
Florida,2023,FL,18628.0,18628FL0160035-03
Florida,2023,FL,18628.0,18628FL0160035-04
Florida,2023,FL,18628.0,18628FL0160035-05
Florida,2023,FL,18628.0,18628FL0160035-06
Florida,2023,FL,18628.0,18628FL0160010-00
Florida,2023,FL,18628.0,18628FL0160010-01
Florida,2023,FL,18628.0,18628FL0160010-02
Florida,2023,FL,18628.0,18628FL0160010-03
Florida,2023,FL,18628.0,18628FL0160010-04
Florida,2023,FL,18628.0,18628FL0160010-05
Florida,2023,FL,18628.0,18628FL0160010-06
Florida,2023,FL,18628.0,18628FL0160003-00
Florida,2023,FL,18628.0,18628FL0160003-01
Florida,2023,FL,18628.0,18628FL0160003-02
Florida,2023,FL,18628.0,18628FL0160003-03
Florida,2023,FL,18628.0,18628FL0160003-04
Florida,2023,FL,18628.0,18628FL0160003-05
Florida,2023,FL,18628.0,18628FL0160003-06
Florida,2023,FL,18628.0,18628FL0160019-00
Florida,2023,FL,18628.0,18628FL0160019-01
Florida,2023,FL,18628.0,18628FL0160019-02
Florida,2023,FL,18628.0,18628FL0160019-03
Florida,2023,FL,18628.0,18628FL0160019-04
Florida,2023,FL,18628.0,18628FL0160019-05
Florida,2023,FL,18628.0,18628FL0160019-06
Florida,2023,FL,18628.0,18628FL0160013-00
Florida,2023,FL,18628.0,18628FL0160013-01
Florida,2023,FL,18628.0,18628FL0160013-02
Florida,2023,FL,18628.0,18628FL0160013-03
Florida,2023,FL,18628.0,18628FL0160013-04
Florida,2023,FL,18628.0,18628FL0160013-05
Florida,2023,FL,18628.0,18628FL0160013-06
Florida,2023,FL,18628.0,18628FL0160034-00
Florida,2023,FL,18628.0,18628FL0160034-01
Florida,2023,FL,18628.0,18628FL0160034-02
Florida,2023,FL,18628.0,18628FL0160034-03
Florida,2023,FL,18628.0,18628FL0160034-04
Florida,2023,FL,18628.0,18628FL0160034-05
Florida,2023,FL,18628.0,18628FL0160034-06
Florida,2023,FL,18628.0,18628FL0160026-00
Florida,2023,FL,18628.0,18628FL0160026-01
Florida,2023,FL,18628.0,18628FL0160026-02
Florida,2023,FL,18628.0,18628FL0160026-03
Florida,2023,FL,18628.0,18628FL0160026-04
Florida,2023,FL,18628.0,18628FL0160026-05
Florida,2023,FL,18628.0,18628FL0160026-06
Florida,2023,FL,18628.0,18628FL0160033-00
Florida,2023,FL,18628.0,18628FL0160033-01
Florida,2023,FL,18628.0,18628FL0160033-02
Florida,2023,FL,18628.0,18628FL0160033-03
Florida,2023,FL,18628.0,18628FL0160033-04
Florida,2023,FL,18628.0,18628FL0160033-05
Florida,2023,FL,18628.0,18628FL0160033-06
Florida,2023,FL,18628.0,18628FL0160020-00
Florida,2023,FL,18628.0,18628FL0160020-01
Florida,2023,FL,18628.0,18628FL0160020-02
Florida,2023,FL,18628.0,18628FL0160020-03
Florida,2023,FL,18628.0,18628FL0160020-04
Florida,2023,FL,18628.0,18628FL0160020-05
Florida,2023,FL,18628.0,18628FL0160020-06
Florida,2023,FL,18628.0,18628FL0160001-00
Florida,2023,FL,18628.0,18628FL0160001-01
Florida,2023,FL,18628.0,18628FL0160001-02
Florida,2023,FL,18628.0,18628FL0160001-03
Florida,2023,FL,18628.0,18628FL0160001-04
Florida,2023,FL,18628.0,18628FL0160001-05
Florida,2023,FL,18628.0,18628FL0160001-06
Florida,2023,FL,18628.0,18628FL0160028-00
Florida,2023,FL,18628.0,18628FL0160028-01
Florida,2023,FL,18628.0,18628FL0160028-02
Florida,2023,FL,18628.0,18628FL0160028-03
Florida,2023,FL,18628.0,18628FL0160028-04
Florida,2023,FL,18628.0,18628FL0160028-05
Florida,2023,FL,18628.0,18628FL0160028-06
Florida,2023,FL,18628.0,18628FL0160009-00
Florida,2023,FL,18628.0,18628FL0160009-01
Florida,2023,FL,18628.0,18628FL0160009-02
Florida,2023,FL,18628.0,18628FL0160009-03
Florida,2023,FL,18628.0,18628FL0160009-04
Florida,2023,FL,18628.0,18628FL0160009-05
Florida,2023,FL,18628.0,18628FL0160009-06
Florida,2023,FL,18628.0,18628FL0160012-00
Florida,2023,FL,18628.0,18628FL0160012-01
Florida,2023,FL,18628.0,18628FL0160012-02
Florida,2023,FL,18628.0,18628FL0160012-03
Florida,2023,FL,18628.0,18628FL0160012-04
Florida,2023,FL,18628.0,18628FL0160012-05
Florida,2023,FL,18628.0,18628FL0160012-06
Florida,2023,FL,18628.0,18628FL0160015-00
